Cancer_Cells,Regulatory_T_Cells,Effector_T_Cells,Macrophages,Endothelial_Cells,Fibroblast,Survival
10.3048281624174,16.4168726449442,18.9112268998189,0.871347168264731,1.38194209543617,4.72441199287729,PCR
9.2760698660784,16.1415301828018,20.3238299810596,0.80687462166366,1.34812073364297,4.92521032470148,PCR
8.28753748267379,15.791410953032,21.9106734461826,0.752732945231777,1.31923497211422,5.17455204643825,PCR
7.34255101836569,15.3654012615804,23.677006536605,0.707692502388661,1.29489375127229,5.47552314813968,PCR
6.44534710999965,14.863897448657,25.62474512039,0.670759363207928,1.2747534872664,5.83171411851753,PCR
5.60081806758123,14.2890885184035,27.7511502863711,0.641138124091666,1.25850213450049,6.24701799606613,PCR
4.81413261067083,13.6452188730103,30.0475344601917,0.618204577314549,1.24584422124609,6.72536765524919,PCR
4.09024612075431,12.9387777675855,32.4981830711968,0.601483213831907,1.23648890324926,7.27042548930506,PCR
3.43335582734859,12.17855900667,35.0797201931397,0.590629438574142,1.23013993432536,7.88521361479372,PCR
2.84637106421113,11.3755324560969,37.7611621063589,0.585416198049665,1.22648771631464,8.57170433124558,PCR
2.33047312941859,10.5425002767744,40.5047940258383,0.58572383843717,1.22520437817414,9.33040639102527,PCR
1.88485648691949,9.6935225935148,43.2679702206818,0.59153279726521,1.22594205525533,10.159983610664,PCR
1.50669835618419,8.84317529841429,46.0056315537994,0.602918741236392,1.228334288218,11.0569531354371,PCR
1.19137239832083,8.00570836947599,48.6732913670334,0.620049957887107,1.23200082775459,12.0155147903009,PCR
1.06434500230102,7.19429801396635,51.2150431145668,0.643083161403542,1.23644780585174,13.0228910869266,PCR
1.03285283921432,6.42127653054184,53.5603657965512,0.672041872863629,1.24105279064311,14.0559289161843,PCR
1.01291883637177,5.69649620895366,55.6729900699501,0.70712268375626,1.24541063470997,15.0959712430452,PCR
1.06826863337324,5.0266847004979,57.551238513,0.748730649121041,1.24931168202852,16.131230717506,PCR
1.08570547805785,4.41524372368758,59.2039285885809,0.797365282759684,1.25258352275732,17.151196218863,PCR
1.0637965203918,3.86287231123858,60.6446374426091,0.853603149019499,1.25507357554473,18.1458934371759,PCR
1.04151513911867,3.36825396459349,61.8898902282962,0.918100271722741,1.25665506598705,19.1062302961336,PCR
1.01912140893654,2.92860189789272,62.9577634058349,0.991597314534433,1.25723124911412,20.0243118406293,PCR
1.20053661069813,2.54022450546329,63.8666328704792,1.07492024548656,1.25673559073376,20.893621464682,PCR
1.13346717298047,2.19892286151017,64.6343448669196,1.16898222440549,1.25513027704575,21.7091234949692,PCR
1.06719582753743,1.90027863682874,65.2776870278907,1.27478436842703,1.25240343186344,22.4672777610965,PCR
1.0019564760761,1.63988280210295,65.8120353480731,1.39341529810153,1.24856516794761,23.1659743580268,PCR
1.13440219392367,1.41351144092264,66.2511415670064,1.52604928279253,1.24364273664168,23.8043968126323,PCR
1.06992953786043,1.21720740619062,66.607112084584,1.67394201143361,1.2376759950838,24.3828481812886,PCR
1.00675897697408,1.04732023009423,66.8904760187463,1.83842410899873,1.23071324651986,24.9025547250215,PCR
1.06182375561748,0.900534679489989,67.1102704771454,2.02089101501969,1.22280750587735,25.3654675665978,PCR
1.07984378526786,0.888605997112973,67.205427527961,2.22102295809132,1.21339503586172,25.7439827923,PCR
1.03363313774368,0.867857859009712,67.3174181227178,2.44241941617594,1.20338479651727,26.1010126048,PCR
1.02837434103238,0.86534004851054,67.3866885378209,2.68562526451594,1.19235231833034,26.413077940334,PCR
1.10307350546497,0.906857410827904,67.4111752653367,2.95182671121119,1.18033434859564,26.6795787092674,PCR
1.02133131823335,0.861928861159772,67.396342500934,3.24232531729672,1.16742522146473,26.9036445091057,PCR
1.094164324327,0.903681436105273,67.3465132785024,3.55832304397969,1.15370671604876,27.0883071538852,PCR
1.01462380339284,0.858445936932494,67.2650697439785,3.90088451052829,1.13924905804041,27.2364612433548,PCR
1.08557085250044,0.900356065727591,67.1546590111879,4.27088596766813,1.1241122252653,27.3508269731517,PCR
1.0082463918591,0.854914531787437,67.0173734681248,4.66897152474143,1.10834764464674,27.4339389706947,PCR
1.07727262180268,0.896930104279516,66.8548610921387,5.095485581598,1.09199928572681,27.4881333274867,PCR
1.00220513631854,0.851355306371985,66.6684668708116,5.5504385608223,1.07510561671933,27.5155668247641,PCR
1.06925584349586,0.89343407716356,66.459314049092,6.03342603846215,1.05770075727802,27.5182178744706,PCR
1.13382039351347,0.93555435727187,66.2284129181968,6.54362030963421,1.03981636370175,27.4979225206556,PCR
1.0615211848525,0.889886746729634,65.9767266059447,7.079686091627,1.0214828054047,27.4563828238913,PCR
1.19111827518863,0.976951821563526,65.7022782153709,7.6395839812133,1.00270852320825,27.3938452961014,PCR
1.00376018896091,0.852516004145908,65.375218471213,8.21734432654575,0.983285843280819,27.2966998119836,PCR
1.04546560652868,0.881035425577345,65.0752502131854,8.81708238818858,0.963846075608526,27.2033027304262,PCR
1.01294937653072,0.858988578676387,64.7579159441153,9.43242892102013,0.944086784657931,27.0945292158056,PCR
1.04055822322258,0.878718742215739,64.4247532484508,10.059633671962,0.924047077957544,26.9717207170707,PCR
1.04248378935109,0.882444860015725,64.0346018931503,10.6889483896918,0.906250980545147,26.8161007931527,PCR
1.00041997339163,0.850307893702243,63.6819026253063,11.32592946934,0.900049060947338,26.6716231877124,PCR
1.00962282819976,0.857191385007583,63.3195279966756,11.9625324325077,0.901197553815394,26.5187565309086,PCR
1.02198998599764,0.866756931173733,62.9499325604001,12.5944112218439,0.902911896566584,26.3588839887025,PCR
1.0806835029983,0.912846066777514,62.5740175669925,13.2169993645456,0.91142655544373,26.1926409817703,PCR
1.02537109176823,0.870071312813767,62.1943507472295,13.826060259692,0.903762314297387,26.0213829944644,PCR
1.08152384034511,0.915862576681845,61.8134620208465,14.4176556072332,0.912841798339338,25.8464429653649,PCR
1.02844909120651,0.873324531483876,61.4338205581184,14.9882411930533,0.904669687498611,25.6691234015642,PCR
1.08224395013931,0.918770709971197,61.0577964337649,15.5347205066136,0.914245097287604,25.4906812866297,PCR
1.03127753104523,0.876510358782079,60.6876223577793,16.0545224939456,0.905616819057061,25.3123124079899,PCR
1.14199136482491,0.972880196100383,60.3253651547486,16.5456041501098,0.926922744776394,25.1351394909176,PCR
1.15015993324149,0.981862165562764,59.9728799485388,17.0065133779996,0.92955660368931,24.9601923476198,PCR
1.00409162672837,0.853619259234299,59.6318264973044,17.4362836676862,0.900820631243956,24.78841499755,PCR
1.01457007892774,0.86304925150638,59.3036356132657,17.8344544156187,0.903013885807592,24.6206503454128,PCR
1.02471193639027,0.872396374339978,58.9894847304612,18.2010756502871,0.905264310875556,24.4576288025553,PCR
1.03455576577441,0.881659503641844,58.6903002938495,18.5366385778716,0.907560735852204,24.2999683373972,PCR
1.04414442250745,0.89084057675981,58.4067736372482,18.841984967974,0.909892603096618,24.1481801801648,PCR
1.05352042055206,0.899943686165483,58.1393727216897,19.1182423229723,0.912250212329629,24.0026725279303,PCR
1.06272265023425,0.908973564019386,57.8883545247027,19.3667690692904,0.914625121979685,23.8637545389431,PCR
1.07178520457475,0.917935067785442,57.6537816835297,19.589100873766,0.917010118561955,23.7316423512417,PCR
1.1562422631694,0.998885494187279,57.435544465139,19.7868927092096,0.937669025682487,23.6064674134297,PCR
1.02651120906281,0.875318614353511,57.2333818720216,19.9618696432214,0.906427517938864,23.4882846696115,PCR
1.11040450857733,0.955969609693769,57.046897815683,20.1157995640427,0.927118570669121,23.3770791176241,PCR
1.19299375133007,1.03593429901736,56.8755766616645,20.2504619734757,0.947886440476355,23.2727719692413,PCR
1.06597586381472,0.913637453584272,56.7188282432075,20.3675749841085,0.916423805166667,23.1752388155817,PCR
1.14830316463254,0.993377881743228,56.5759734652547,20.4688272596021,0.937174140920063,23.0843040927057,PCR
1.02253826347838,0.871806925259198,56.4463016471449,20.555797762455,0.9056628475393,22.9997646551874,PCR
1.10462930287939,0.951339646659098,56.3290588271237,20.629986388089,0.926395749293475,22.9213855162688,PCR
1.18617683037807,1.03040208789077,56.223476989513,20.6927846864379,0.947091663232928,22.848912262255,PCR
1.0616448144996,0.909737108918554,56.128773509336,20.7455029357648,0.915604635511208,22.7820721725791,PCR
1.14313052846351,0.988663487861347,56.0441742252186,20.7893353803908,0.936265544097191,22.7205835513581,PCR
1.01908565632885,0.868485831779391,55.9689084897087,20.8253898129378,0.90483614788305,22.6641551859546,PCR
1.1005093297749,0.947281688619357,55.9022277627786,20.8546693291402,0.92546450536072,22.6124943480679,PCR
62.97,2.76,8.69,5.69,2.65,18.94,PCR
66.6421880837654,2.56249803168305,6.24322449947257,4.05575759299094,2.06280163543686,11.9183921439764,PCR
67.6918399372717,2.41258596008039,4.51850260246032,2.856470171986,1.62976847638563,7.46121834500486,PCR
67.0569106106848,2.29424272134493,3.32227999063551,2.00785133942512,1.30449799518127,4.70892344113426,PCR
65.4466275809529,2.19734106813386,2.4925222074743,1.41689377831743,1.05620322516859,3.01976271765652,PCR
63.3216105973254,2.11553689566198,1.91146815341442,1.00701916307479,0.917043692812153,1.97593616528235,PCR
60.9678033212584,2.0451395613498,1.49870948081943,0.722067720661629,0.906176097476683,1.32183259934327,PCR
58.5544334687083,1.98353649387495,1.20066326006351,0.522693435872294,0.902665369918536,1.00592159735929,PCR
56.2775437184727,1.92845099627158,1.00249611074274,0.50197415031885,0.902081460393813,1.00441249189113,PCR
54.1355580341789,1.87741901265464,1.01690823870965,0.514444217240741,0.914944409900628,1.03156865611167,PCR
52.0973203502554,1.8292839084529,1.01198653381284,0.510883195484856,0.911259592551178,1.02310896860846,PCR
50.138544371828,1.78397307172595,1.04551020633427,0.54453313830114,0.946071967148085,1.09137901459582,PCR
48.2643930865709,1.74116964957258,1.01688918645251,0.517644454391154,0.918253598204005,1.03517867464534,PCR
46.4703877591448,1.70067098257402,1.01334268325892,0.515061910908275,0.915581607909046,1.02906323180624,PCR
44.7523552572088,1.6622961026641,1.0102567295362,0.512600160469619,0.913034685179451,1.02349895517914,PCR
43.1064171226814,1.62588367033178,1.05649825458721,0.578193258442811,0.980888126566974,1.13939607155401,PCR
41.5289456546559,1.59128849126539,1.05119504844559,0.578925353899202,0.981644213882342,1.13545650546482,PCR
40.0165125755777,1.55837773070409,1.0457228579796,0.579613194709239,0.982354737702484,1.1313140373826,PCR
38.5659012754855,1.52703130085055,1.04009794145266,0.580260229580546,0.983023663005542,1.12698548881365,PCR
37.1741073015382,1.4971412614256,1.03434490644652,0.580873568545874,0.983657981672185,1.12250325430063,PCR
35.8383145498656,1.46860974335522,1.02847818180819,0.581458128987125,0.984262185645939,1.11788820314336,PCR
34.5558712828484,1.44134722883881,1.02250399602615,0.582015168499328,0.984837732073055,1.11314574584582,PCR
33.3242749068682,1.41527161994247,1.01642908898092,0.582545380313655,0.985385891995055,1.1082807285479,PCR
32.141163278271,1.39030766153151,1.0102627766606,0.583051092201572,0.985909133861555,1.10330479597715,PCR
31.0043079031683,1.36638636482172,1.00401466090782,0.583535505470153,0.986410350221828,1.09823157788997,PCR
29.9115907533653,1.34344395104876,0.999765597842111,0.584001211856167,0.986891949088123,1.09307163815625,PCR
28.8683698413964,1.32142914125182,1.00328682675554,0.580847948147413,0.984963426154233,1.0857667374631,PCR
27.8694619993544,1.30026051976964,1.01420288176107,0.512722420395461,0.913934459721846,1.01363518486915,PCR
26.8930966995393,1.27979727372705,1.03257962506607,0.512823301191262,0.913268014052047,1.01192933624417,PCR
25.9491633117977,1.25998669566426,1.05844583170998,0.531326819946076,0.932421774262364,1.02682471969412,PCR
25.0357379445058,1.24075614952437,1.09200531220071,0.504408091083287,0.904563330378874,1.00351819838567,PCR
24.1504500483553,1.22203283532823,1.13361346515936,0.551757994714019,0.953606793201815,1.03688776051916,PCR
23.2911100869594,1.20374755573649,1.18377715903611,0.531660627807318,0.932805431845201,1.02062655775577,PCR
22.4556617202354,1.18583334835578,1.24313694570454,0.512198050872662,0.91264543097559,1.00719640721139,PCR
21.6421647690879,1.16822460487415,1.31249017777595,0.562702343417797,0.965060404076204,1.03134658301347,PCR
20.8487801649063,1.15085626467825,1.39280462193117,0.543476035258972,0.945144244462608,1.01899388451667,PCR
20.073746001986,1.13366291185073,1.48522100871478,0.524849250362621,0.925824645766894,1.00927266811002,PCR
19.3153627190146,1.11657802724423,1.59106371274575,0.506809168916383,0.907083362192289,1.00210154856435,PCR
18.5719879198272,1.09953341240825,1.71185697376181,0.592141532093079,0.996045800556589,1.0181038104028,PCR
17.8420333591492,1.08245859966739,1.84934130994165,0.510699072105508,0.911160718416416,1.0016999519936,PCR
17.1239650668375,1.06528045643702,2.00548347468346,0.531161552637673,0.932570026506564,1.0022640412532,PCR
16.4163063090363,1.04792282674294,2.18248539149436,0.550736053729898,0.953152379790563,0.999193513975703,PCR
15.7202788259335,1.03032531790505,2.38265583344964,0.565154093763173,0.969988219220733,1.0014700636913,PCR
15.0324378235079,1.01239032857103,2.60872171246784,0.504110236782548,0.904598028823254,1.00981109180422,PCR
14.349727335974,0.994002818448904,2.86379692895128,0.520899163207987,0.92208383919357,1.02429237403285,PCR
13.6742661587751,0.975097465296314,3.15083907962983,0.511937441919578,0.912665745015471,1.04511506926057,PCR
13.0055651348465,0.955584490059053,3.4730093721318,0.528286291041871,0.930186157992626,1.07257240214979,PCR
12.3432251824749,0.935372041428935,3.83356796783868,0.542826621443665,0.946018485215913,1.10708448148701,PCR
11.6870136302017,0.914370621819014,4.23567762194982,0.525429135404179,0.927497008209804,1.14920052939145,PCR
11.0369081778253,0.892494892057976,4.68229038678379,0.50873573458622,0.909513968083471,1.1996054942349,PCR
10.3931717118183,0.869667211132366,5.1759512453672,0.54017916500403,0.944292199953729,1.25914566081127,PCR
9.75713764021473,0.859389822449535,5.71840055515527,0.522439105618532,0.925489355192611,1.32885115609614,PCR
9.12852918603655,0.850163069912624,6.31080515294643,0.50037783181449,0.900418112109756,1.40991893308652,PCR
8.50901838741766,0.852485601271758,6.95295414311123,0.504928399365373,0.905630116892805,1.50379261287318,PCR
7.90077893646897,0.850779796917227,7.64319626770407,0.501384148650611,0.901604317022364,1.61215400904983,PCR
7.30601369691808,0.853113103185143,8.37836368730296,0.504885104721725,0.905780379564219,1.73695065672384,PCR
6.72731962367624,0.8671582786802,9.15354554247331,0.523495300853315,0.928503368923663,1.88042797876695,PCR
6.16755713379551,0.853962753174543,9.96203304217595,0.504936142449735,0.906105741316494,2.04516721774118,PCR
5.62970663598153,0.867538434986978,10.7955595208227,0.519237339231124,0.92451824934671,2.23409023241503,PCR
5.1167296665845,0.852036201903645,11.64442119336,0.502041789309511,0.902664453851386,2.45051487120925,PCR
4.63139285604321,0.867317832485416,12.497928947025,0.515389591035151,0.920818795400295,2.69817620270656,PCR
4.17609997460963,0.884784859858794,13.3449793361281,0.527528087400182,0.938747815243074,2.98123593922976,PCR
3.75274540022859,0.866376492077351,14.1746410347466,0.511965172986696,0.917368512898383,3.3042987111433,PCR
3.3626151061486,0.88538152258262,14.9766968564551,0.523242371736923,0.935337849927385,3.67241806145753,PCR
3.00632644154061,0.864663127191866,15.7421782326183,0.508955924270041,0.91411118304776,4.09108745332489,PCR
2.68382808594226,0.88502706356182,16.4637260828536,0.519422368422545,0.932280880032771,4.56621502310238,PCR
2.3944449179479,0.862205315435342,17.1358365757659,0.506335046316949,0.910969796906601,5.10407596283108,PCR
2.13696414284818,0.883730688797776,17.7549131474877,0.51603087754715,0.929514176403857,5.71124051087572,PCR
1.90975000197629,0.859092510595143,18.3191900414395,0.504067171260529,0.907848795851005,6.39446516843852,PCR
1.71086554939704,0.881583940809203,18.8285392421421,0.51301657231443,0.926955147496985,7.1605492931633,PCR
1.53819884988614,0.855448463575643,19.2842015608709,0.502120536944938,0.904636249462718,8.01614297018292,PCR
1.38957638962526,0.878725416318877,19.6884853919524,0.51032942435634,0.924503169683368,8.96750824499279,PCR
1.26286174820755,0.85140435564292,20.0444649214716,0.500477181344965,0.901205829546803,10.0202317050681,PCR
1.15603758382854,0.87530686932245,20.3556951494811,0.507933575616615,0.922040128139931,11.1788806866356,PCR
1.0672669158396,0.899882710899919,20.6259768573239,0.514385826028861,0.944344532274035,12.4466366233831,PCR
1.01587547932107,0.869944171179327,20.8575369321329,0.50560937328225,0.918234327883322,13.8241623899068,PCR
1.00121564175829,0.851885867630514,21.0520844200766,0.500480143392923,0.901748472494751,15.307047739979,PCR
1.00571025448443,0.861968828970523,21.2113910980418,0.502792930396953,0.91143572721834,16.8885119677848,PCR
1.00185432113225,0.855860482128242,21.3408910727981,0.501257095839546,0.905770361713616,18.5622657944973,PCR
1.00394981847798,0.886049425225614,21.4459025806726,0.506893221139295,0.936887953536435,20.319811101021,PCR
0.999730171853016,0.856253043453955,21.5308691430884,0.501092606604098,0.906581950043082,22.150169399352,PCR
1.01066273071686,0.852190850611765,21.5985248753927,0.500341607867681,0.902383483990309,24.0400732205626,PCR
1.03828064632188,0.856101806159498,21.6510029652264,0.500923485350784,0.906919142684196,25.9692516857393,PCR
1.08419138690743,0.866695918856783,21.6886798083181,0.502491757074038,0.920040601935466,27.9168174737175,PCR
1.15174263877573,0.852883108323279,21.71005009369,0.500287213710589,0.903478535578456,29.8589260768112,PCR
1.2459427265602,0.912178096584553,21.7134987046254,0.500143527402178,0.983384710349228,31.7710178167163,PCR
1.3683544140302,0.853837263457499,21.7027419204471,0.500257218767681,0.904946500683805,33.6249030015617,PCR
1.52684287357641,0.855931941025454,21.6746331484175,0.50031022967905,0.907916072406556,35.3903680597102,PCR
1.72973496447954,0.86132960724084,21.6265242200056,0.500460755553412,0.915611322055962,37.0410471654327,PCR
1.98763061916443,0.857691400723618,21.5554299642979,0.500249053071878,0.910914083036942,38.5477760996534,PCR
2.31390707596026,0.850234630339614,21.4572051102302,0.500006490165097,0.900342479887528,39.8815148853501,PCR
2.72495720727468,0.85782456891001,21.3270847522354,0.500212065509893,0.91176039094536,41.0095123837825,PCR
3.24095074366997,0.851750062057704,21.1582131942641,0.500055216792721,0.902702541154379,41.9012171264285,PCR
3.88525490171896,0.870460589670197,20.943159467636,0.500904137049316,0.932594134834238,42.5199371521148,PCR
4.68453432498597,0.881014263093945,20.6724629615524,0.50202380927454,0.950932520400995,42.8306712201899,PCR
5.66710163550146,0.890881200627301,20.335737450625,0.504012178447432,0.969114123064045,42.7965112013446,PCR
6.86058827795465,0.851504212336459,19.9219758078941,0.500193096509728,0.902612030090902,42.3821235374031,PCR
8.28645513348806,0.854917551165854,19.4212349735793,0.500898676884342,0.908839591838331,41.5542805422387,PCR
9.95571091808391,0.856542537597256,18.8249281745182,0.501655611983166,0.912211735328775,40.2947463838115,PCR
11.8611559401831,0.858140604122418,18.1287550631204,0.502788501359399,0.91584147835227,38.6017702733038,PCR
40.54,4.6,23.41,6.54,5,19.89,PCR
35.8940532998768,4.13286762350458,17.8361431336962,5.98639118472885,4.05628726627137,15.7137583990186,PCR
31.8244440891279,3.79889395807837,14.2567257293261,5.52170235015704,3.37367487634127,12.9765521790767,PCR
28.2354544637308,3.54582813476894,11.8457251835521,5.14127319515369,2.86061437439845,11.1270286826237,PCR
25.0663005429745,3.34537290973949,10.1640192600694,4.8342305327705,2.46320080905217,9.85483595867978,PCR
22.2693077360096,3.18092645793271,8.96089349443806,4.58900736930965,2.14773157144956,8.97586829375479,PCR
19.8031731303602,3.04210837142272,8.08485493408143,4.39525154492572,1.89210148803636,8.37619219003478,PCR
17.6309062968005,2.92210531618912,7.44034423378042,4.2442924357357,1.68127471984257,7.98305797916925,PCR
15.719172272624,2.81625849290816,6.96481649585865,4.12908290387788,1.50470360265245,7.74879836983478,PCR
14.0380068210234,2.72127625136903,6.61612324376147,4.04397434775575,1.35480603312933,7.64163701448359,PCR
12.5606073765174,2.63476267627165,6.36504976451988,3.9844682747474,1.22600817452628,7.64009794274146,PCR
11.2631129274694,2.55493034440937,6.19084705045158,3.94699223263408,1.11413557726087,7.72957630803017,PCR
10.1243764165643,2.48041949078337,6.07849145499801,3.92871113949138,1.01601305852641,7.90017143338673,PCR
9.12571315217794,2.41017539307614,6.0168479407306,3.92737994327918,0.929188900496011,8.14521930939653,PCR
8.25112453171404,2.34352333937897,5.99751208625868,3.94142641427096,0.900917468658893,8.4607382382885,PCR
7.48658138658531,2.27997535891194,6.01398266166607,3.96969965968903,0.908815779910535,8.84445660972582,PCR
6.81940744461685,2.21901882745285,6.06116019390113,4.01117728937616,0.916681448998977,9.29481990563615,PCR
6.23824213245178,2.16015222372076,6.13491924619518,4.06496915570386,0.913556853774582,9.81073443588205,PCR
5.73325861723467,2.10297126306106,6.23187680255712,4.13041292406444,0.915794268069351,10.3914960054141,PCR
5.29593698474819,2.04714639618955,6.34916850535926,4.20702466804356,0.91809975486866,11.0365083840779,PCR
4.91895203606061,1.99241143816818,6.48430953965142,4.2944693652586,0.920494610730978,11.7450389665409,PCR
4.59603341905424,1.9385526288406,6.63507262158589,4.39252891891616,0.92299651847651,12.5159870291819,PCR
4.32183696810115,1.88539979742256,6.79939229285155,4.50107196609733,0.978054248508117,13.3476744649652,PCR
4.09187379878639,1.83282788723253,6.97529801259537,4.62004161394807,0.993319865265408,14.2376864943489,PCR
3.90286474124402,1.78095239689136,7.16085545200394,4.74984976534299,0.919589924440189,15.1839892045037,PCR
3.75095244310022,1.72925508440374,7.35414035424952,4.88955716502867,0.904449087722967,16.1794104743284,PCR
3.63416313667898,1.67791446124197,7.55319873327793,5.03954759038662,0.921934965294142,17.2193770802381,PCR
3.55080552639089,1.62692387376644,7.75600954150199,5.1997351551689,0.9109227799091,18.2969899611103,PCR
3.49974061236717,1.5762870598783,7.96044770492926,5.36991837026838,0.96260118036332,19.4038120819059,PCR
3.48042608788307,1.52602859357514,8.16428069831639,5.54975894824237,0.936814326936454,20.5299950656991,PCR
3.49285907832506,1.47619039840673,8.36515593495516,5.73874962150695,0.909919625527561,21.6643875463941,PCR
3.53760941093481,1.42683140145591,8.5605803237695,5.93615653197264,0.949571142445439,22.7945141787807,PCR
3.61581066806741,1.37802587302292,8.74791199120444,6.14096986701071,0.921502131583517,23.9067048305424,PCR
3.72912648809846,1.32986111419599,8.92436257063443,6.3518642449516,0.963514520770158,24.9863206348918,PCR
3.879727823911,1.28243575636545,9.0870021652161,6.5671552719874,0.934211403375754,26.0179818333189,PCR
4.07025727024214,1.23585828368936,9.23277100371571,6.78476558665291,0.903693359977902,26.9858033160482,PCR
4.30375342197687,1.19024503566076,9.3585039919138,7.00219993321446,0.947970307139113,27.8737064053965,PCR
4.58353561338303,1.14571823557961,9.46096808731036,7.2165409230271,0.916236979048163,28.6657426777215,PCR
4.91302610642056,1.10240375416373,9.53691943933736,7.42446575004073,0.962598460460705,29.3464761263096,PCR
5.29549837764012,1.06042872553866,9.58318319564701,7.62229283122371,0.929709146080586,29.9014060591993,PCR
5.73375259995608,1.01991906229513,9.59675560411511,7.80605960788681,0.977815295936276,30.3174246266592,PCR
6.22967272134454,0.980996598840608,9.57494382558705,7.97164501845129,0.943866903034897,30.5833735125061,PCR
6.78374688430586,0.943776327136547,9.51551942387639,8.11491952188324,0.909103426991881,30.6905959316356,PCR
7.39448313924329,0.908363217188075,9.41691069400681,8.23194684827266,0.958380515308611,30.6335894562821,PCR
8.05786429371792,0.874849241656192,9.27839259191609,8.31920199203702,0.922900194104937,30.4106105055771,PCR
8.76748443083491,0.850662630279062,9.10021151856763,8.37420712199694,0.902362406732024,30.0257351264502,PCR
9.51190902897969,0.851563114440989,8.88373742826186,8.39372970411604,0.906368236217322,29.482956181666,PCR
10.2779312197,0.852753035307791,8.63169613707888,8.37726375858799,0.911639129517014,28.7962834916961,PCR
11.0488507545789,0.854159133810952,8.34816387682037,8.3251460861417,0.918333364721238,27.9825992518298,PCR
11.8057630428296,0.851970056495974,8.03835580043541,8.23900235016606,0.909083014440609,27.0628756638878,PCR
12.5286640931296,0.861418128182257,7.70837243376987,8.1216335094205,0.956014719767304,26.0611511565424,PCR
13.1977879437559,0.858969197681008,7.36489520893591,7.97688644347603,0.946534503016558,25.0033356016865,PCR
13.7950804213134,0.856731677656609,7.01478826663606,7.80939337202683,0.937120463204224,23.9157184929138,PCR
14.3055265103073,0.850949848323426,6.66469107025356,7.62425102747215,0.905559993498635,22.8234863755023,PCR
14.7181079521239,0.859438241029489,6.32067769112913,7.42670818008944,0.960366350954618,21.7495137444498,PCR
15.0263064943689,0.854282191553539,5.98800318592262,7.22187641342726,0.929230427990257,20.713493332588,PCR
15.2282445736266,0.860779626721776,5.67091054380484,7.014451338705,0.980753957372926,19.7313060159798,PCR
15.3262919241726,0.856260395429699,5.37257889897256,6.80853686755361,0.949998338639205,18.8149026775089,PCR
15.3263639131788,0.852446224055521,5.09517092712926,6.6075571424916,0.920756121612938,17.9725333618808,PCR
15.2370781746914,0.85706345984984,4.83993458669514,6.4142235993574,0.964638747835344,17.2091615406283,PCR
15.06888087637,0.853820889826917,4.6073378160687,6.23055003493127,0.93649182304797,16.5269831774921,PCR
14.8331946958644,0.85119291970734,4.39722847109772,6.05791384752598,0.911731290544149,15.9260213322997,PCR
14.5416911077073,0.854150958472846,4.20899312466457,5.89714277241496,0.94099195807887,15.4047028516751,PCR
14.2057285897888,0.852012871784539,4.04169571037283,5.74860541194431,0.919089733157822,14.9603540259994,PCR
13.8359391672967,0.850419507300938,3.89419630381062,5.61230215523202,0.903549411868809,14.5896186040156,PCR
13.4419640075025,0.851846634029977,3.76524625240198,5.48795071375913,0.908797022070153,14.2887866979703,PCR
13.0322882876006,0.850725859495261,3.6535610580129,5.37506999584878,0.898822825465074,14.0540430865018,PCR
12.6142917589449,0.85002731324469,3.55787228868059,5.27299841298932,0.911269407833691,13.881730842878,PCR
12.1942242520949,0.849939240397106,3.47696103974516,5.18097635924307,0.94994423886015,13.7688099471204,PCR
11.7772629530396,0.85067270312083,3.40967940999038,5.09817786047271,1.01785151072904,13.712712447978,PCR
11.3675921417307,0.852944301245534,3.3549621187969,5.02372567602293,1.11805139282462,13.7111401220204,PCR
10.9684732708528,0.856928198430412,3.3118329223482,4.95671358300124,1.25364657592839,13.7621620332881,PCR
10.5823329215238,0.862822135405959,3.27940820969332,4.89622642381959,1.42775010036816,13.8642932739275,PCR
10.2108652198558,0.870854492898387,3.25689601379744,4.84134140852122,1.64345536215523,14.0164621071796,PCR
9.85511062970522,0.881285926047894,3.24359197443609,4.79112034710001,1.90381075537181,14.2180049769766,PCR
9.51551900374053,0.894412444094557,3.23887588860347,4.74460274484368,2.21178856144876,14.4687025654754,PCR
9.19200821402636,0.910571078904628,3.24220941960994,4.7007946456586,2.57024833230398,14.7687923924754,PCR
8.88400545145406,0.930145735688439,3.25313392415844,4.65865055131308,2.98189888807424,15.118979973179,PCR
8.59046952311822,0.953573550536726,3.27126932055035,4.6170520785675,3.4492597484388,15.5204729294679,PCR
8.30990236739315,0.981352172190859,3.29631570371778,4.5747854272489,3.97462216014469,15.9750209888835,PCR
8.0403279775715,1.01404807681738,3.32805782884611,4.5305114310386,4.56000974041476,16.484986807125,PCR
7.77925521700151,1.05230593195743,3.36637171352632,4.48273004169377,5.20713807674342,17.0534340161327,PCR
7.52362087311981,1.09685845447498,3.4112373143415,4.42974394446695,5.91737243396473,17.6842413426146,PCR
7.26970480552632,1.1485366209772,3.4627562585343,4.36961656988957,6.69168425140573,18.382257332743,PCR
7.01300780788081,1.2082800883147,3.52117546276028,4.30012136724395,7.5306067075332,19.1535085454477,PCR
6.74807870674244,1.27714743741503,3.58691898031419,4.21867895414345,8.43418766501206,20.0054827333744,PCR
6.46828607151076,1.35632573448238,3.66063380638701,4.1222860073806,9.40194255170158,20.9474946008291,PCR
6.16551337283248,1.44713906577738,3.74324455865252,4.0074231106225,10.4328030665568,21.9911593308634,PCR
